down,ydstogo,yardline_100,qtr,time_remaining,score_diff,offense_timeouts,defense_timeouts,home,weather_temp,weather_wind,weather_rain
4,10,86,2,3040,1,0,3,0,75.4,7.1,0
3,11,41,1,1117,-20,2,3,0,41.1,6.8,1
3,8,46,1,1104,-19,1,0,0,30.5,6.0,1
3,19,10,3,2964,-9,1,2,0,51.8,8.1,0
3,18,55,3,3310,2,0,2,0,40.9,12.9,1
1,5,19,4,460,10,1,3,0,58.0,9.0,1
2,11,3,4,767,-23,2,0,1,59.1,14.4,0
1,4,40,4,2405,-21,0,2,1,50.9,9.4,1
1,2,69,4,431,7,0,3,0,62.6,8.9,0
1,17,25,3,459,-14,2,1,1,54.4,9.4,1
3,17,15,3,689,27,0,3,0,50.0,-5.1,1
4,1,73,2,1589,25,0,1,1,65.2,10.6,1
3,11,18,1,1381,-1,1,3,0,57.4,11.3,1
1,4,8,1,988,-12,1,3,0,62.5,5.6,0
3,11,2,1,180,16,3,3,0,71.2,11.1,0
3,7,39,3,3315,16,1,2,0,59.8,9.1,0
4,11,40,3,93,21,2,3,1,61.0,3.2,0
2,15,87,4,2121,-15,2,1,1,84.5,-1.6,0
2,2,72,2,2847,-11,1,0,1,95.1,4.8,0
3,10,34,2,2067,-14,2,2,1,57.4,-3.0,1
3,7,34,3,3058,0,2,3,0,44.3,7.6,1
1,8,75,2,2530,24,2,3,1,44.6,3.8,1
3,18,16,4,1977,11,1,3,1,41.0,5.8,0
4,18,30,1,2254,-9,1,2,1,67.1,4.7,1
1,13,70,1,918,-22,1,0,1,39.7,-2.5,1
2,15,64,1,304,1,2,0,0,78.1,12.7,0
3,8,91,3,880,6,3,3,0,43.2,14.4,1
4,13,55,4,2144,0,0,1,1,50.4,3.8,0
4,9,25,2,1359,-5,2,1,1,57.1,2.9,1
3,7,52,2,2881,18,2,0,0,63.0,1.3,0
3,16,31,2,3424,-22,0,3,0,64.9,9.9,0
2,17,15,3,3409,19,0,1,1,62.4,2.9,0
2,7,53,2,716,10,3,2,1,35.0,6.4,1
3,5,6,2,477,-11,3,2,0,68.4,8.6,0
3,8,22,2,1888,-26,2,2,0,72.3,12.3,0
3,18,14,2,379,-13,1,2,1,53.4,5.1,0
4,15,82,1,2629,-4,3,2,0,53.8,5.7,1
1,5,74,3,3049,-4,2,3,0,69.6,10.7,0
4,12,89,4,2834,-4,1,2,0,60.7,9.9,0
3,16,98,4,621,-28,3,2,1,66.3,9.7,0
3,7,87,3,412,11,0,2,0,47.1,6.5,0
3,18,26,2,219,25,3,1,0,38.3,2.7,1
3,18,10,4,1184,18,2,1,0,70.5,11.4,1
3,5,26,1,2225,-17,3,0,1,67.4,11.7,0
2,12,89,1,190,-20,0,1,1,64.9,5.4,1
3,5,38,2,1201,-21,3,0,1,50.2,10.4,0
2,13,71,3,3057,26,2,2,1,64.4,-2.0,0
3,2,36,3,3344,15,3,1,1,59.5,15.1,1
3,13,57,3,2629,16,3,3,0,73.7,5.9,1
2,7,63,1,75,22,1,2,1,51.6,5.1,1
4,10,89,3,180,10,1,1,0,45.3,2.1,0
2,10,44,1,1687,-10,3,2,1,55.5,0.4,0
3,19,93,2,2204,1,0,2,1,59.9,17.4,1
2,2,62,1,360,18,1,0,0,50.2,17.4,1
1,12,42,3,1857,-7,0,0,1,62.5,11.5,0
3,3,10,4,2693,24,0,3,1,50.6,9.6,0
4,13,98,1,1390,-7,2,1,1,69.9,11.4,1
2,9,73,2,3561,-12,3,1,1,64.0,3.5,1
1,4,96,3,1132,-21,1,0,1,31.1,6.4,1
1,4,76,3,2678,-5,0,2,0,34.2,13.6,0
2,3,34,2,961,4,2,3,1,48.2,6.3,1
4,15,94,4,919,-5,2,1,1,66.4,3.9,1
3,18,18,1,1640,-10,0,1,0,62.7,0.5,1
1,7,65,2,196,24,1,1,1,92.9,5.1,0
4,8,41,1,2420,-7,2,2,1,75.2,4.5,0
1,1,57,2,120,-8,1,3,1,56.9,11.2,0
3,4,2,2,2041,-5,3,3,1,61.4,8.7,1
4,3,57,3,2508,-28,3,3,1,18.2,1.8,1
4,19,49,3,2215,-4,3,0,1,39.8,6.5,0
3,6,9,4,2338,-20,0,2,1,30.6,4.3,0
2,15,30,4,2070,-13,2,1,0,75.4,14.7,1
4,3,33,2,2434,-19,2,3,0,53.6,5.1,1
2,4,18,3,2501,14,1,2,1,60.8,7.6,0
2,5,88,3,3257,1,2,0,1,38.1,4.9,0
3,4,75,1,3051,-4,1,2,1,45.1,15.1,1
3,4,87,2,430,-20,0,2,0,46.1,10.5,0
1,6,12,4,1586,10,0,1,1,71.0,8.3,0
4,8,94,2,2911,-28,0,3,1,76.3,6.4,1
4,4,50,4,135,-25,1,2,0,37.6,4.2,1
2,10,66,1,2416,17,2,2,0,72.6,4.2,0
1,7,96,1,862,-25,0,1,0,44.8,12.1,0
1,12,22,3,1642,-7,1,3,1,80.7,14.2,1
2,12,85,4,238,18,2,0,1,55.9,-3.4,0
1,18,82,1,240,26,1,0,1,69.5,12.7,1
4,12,32,3,1914,-9,1,0,1,45.3,-0.7,0
4,14,57,3,1525,4,2,1,1,43.0,10.3,1
4,16,67,4,559,-17,1,0,1,51.6,8.7,1
2,4,10,4,850,-10,3,1,1,34.6,8.6,1
3,17,5,1,1169,-2,3,1,0,44.6,1.7,0
2,9,6,2,2916,-10,1,1,1,30.9,8.6,0
2,13,76,4,2046,-10,3,0,0,62.1,2.0,1
3,14,62,2,2471,27,0,1,0,76.2,11.2,0
1,5,34,3,425,18,3,2,0,68.3,8.9,0
4,11,65,2,1598,19,2,1,0,61.6,5.1,0
1,6,63,3,3069,24,0,0,0,85.7,5.5,1
2,4,31,3,2671,-16,1,0,0,44.4,7.1,0
1,17,50,2,1135,17,2,2,1,61.4,3.9,0
3,15,92,4,1336,17,2,1,1,54.4,9.3,1
3,4,88,2,507,-4,0,3,0,51.5,7.5,0
4,4,18,2,1871,12,3,0,0,52.4,4.3,0
2,2,26,4,1374,-22,0,3,0,44.5,3.0,0
1,7,16,3,526,6,0,0,1,49.6,6.1,1
1,5,93,3,130,-20,3,2,0,59.7,1.8,0
3,14,37,1,1928,-3,3,1,1,37.0,5.7,0
4,8,51,4,52,-23,2,2,0,75.9,5.2,0
1,19,49,3,3428,-11,1,0,1,57.6,2.3,0
4,11,5,3,2070,4,2,2,0,58.7,14.9,1
2,17,46,2,3296,-9,0,0,0,64.7,10.1,0
4,2,9,2,1052,-28,0,3,1,63.6,6.0,1
1,19,68,1,1676,-22,0,2,0,54.6,12.1,1
4,7,35,4,1355,-17,0,1,0,52.5,8.3,1
2,8,20,4,1724,16,2,3,0,57.1,8.6,0
2,12,19,2,2315,19,0,0,0,62.5,2.6,0
1,9,51,2,881,-2,3,2,1,35.1,11.0,1
1,6,17,1,3152,24,2,2,1,71.9,0.3,1
4,4,50,4,2962,-4,3,2,0,65.2,9.3,0
1,8,5,3,1260,12,0,1,1,28.8,0.6,0
2,9,89,2,332,-22,3,1,0,53.3,11.8,0
4,3,16,4,2223,25,3,0,1,66.7,11.3,1
2,15,79,2,3587,15,3,3,1,69.9,11.3,1
4,4,97,1,1705,22,0,2,0,53.8,5.8,1
3,2,87,2,2393,5,0,2,1,64.8,-0.8,0
4,7,83,4,1490,-23,0,2,0,50.1,1.0,1
4,7,86,2,1259,23,0,2,1,72.8,8.8,1
1,6,51,4,1342,-24,1,1,1,76.6,15.9,0
2,18,10,1,2332,-7,0,0,1,69.2,3.2,1
2,12,74,2,2896,7,1,3,1,61.2,8.3,0
1,4,50,3,3171,21,1,2,1,70.1,-3.3,0
1,10,23,4,1600,-10,0,2,0,46.6,4.2,1
1,6,86,1,2771,-21,0,2,0,20.4,13.9,1
4,19,42,4,608,24,0,0,1,68.4,7.5,1
4,18,81,1,575,-3,1,0,1,56.6,7.4,1
3,12,31,2,2716,-5,0,1,0,53.0,9.3,0
4,7,90,2,1817,-27,0,1,0,56.0,10.1,0
2,3,92,3,2046,27,3,1,1,41.7,11.2,0
2,16,5,3,1943,11,1,0,0,28.9,9.3,0
4,1,97,1,1682,26,0,2,1,53.2,14.1,0
1,6,42,4,1839,-8,2,0,0,59.9,5.5,0
1,11,7,2,843,12,1,0,1,77.8,5.7,0
3,5,12,2,288,3,3,1,1,63.5,7.7,0
2,14,35,4,549,-26,1,1,0,59.0,16.4,0
3,4,13,3,269,-9,1,3,1,52.2,4.8,0
3,17,78,2,2334,15,3,0,0,51.7,7.1,0
2,2,55,4,3118,-2,2,1,1,61.9,2.2,1
1,7,25,2,312,10,0,0,1,87.2,7.0,0
1,8,97,1,585,-16,3,3,1,59.8,8.8,1
2,19,46,2,11,24,3,3,0,71.2,2.2,0
2,14,75,2,768,-9,3,0,1,46.1,15.2,1
1,19,37,1,1061,-21,0,2,1,71.0,13.8,0
3,10,53,1,1370,10,3,1,0,41.1,4.9,1
4,18,51,3,2231,-22,1,3,0,57.4,8.7,1
4,8,82,3,2944,-13,0,1,0,69.7,2.7,1
1,1,77,2,725,3,2,3,1,45.6,10.1,1
1,4,62,4,1170,23,3,3,0,60.3,11.7,1
2,8,15,4,2219,13,1,2,0,37.1,14.2,1
4,13,9,3,834,11,3,2,1,50.6,12.0,1
3,4,7,1,442,-22,0,0,1,38.1,10.7,1
2,5,62,4,3582,-17,3,1,0,36.2,4.3,1
4,13,86,4,1978,-24,3,2,0,68.6,12.7,0
3,1,8,3,3155,26,1,2,1,31.9,2.3,0
4,17,60,4,3249,-25,2,3,0,63.9,4.7,0
4,19,37,3,35,26,1,2,0,60.7,14.2,1
4,16,90,3,1644,12,2,3,0,43.6,10.8,1
3,18,37,2,1865,-5,1,3,0,75.5,7.0,1
2,4,72,4,1448,24,0,1,0,66.2,13.6,0
1,5,97,3,1935,-15,2,0,1,51.6,9.6,0
3,17,35,4,1393,21,0,2,0,43.3,13.7,1
2,5,13,1,1698,8,2,2,1,78.5,2.1,1
1,14,93,1,3350,8,3,1,1,72.5,8.2,0
4,12,84,1,1159,5,0,1,0,67.0,1.1,1
2,6,22,1,1161,8,3,2,0,41.0,8.0,1
3,9,30,3,2554,24,0,0,0,59.7,9.6,0
4,9,54,1,1662,5,3,1,1,40.5,10.1,0
2,17,48,4,1362,-6,2,0,1,56.3,14.3,1
4,11,49,3,1174,12,1,0,1,60.8,-5.1,1
3,9,87,3,2762,13,0,2,0,80.7,9.1,1
3,13,82,1,401,18,1,1,1,52.7,-1.5,1
2,3,42,1,164,19,0,3,1,43.8,11.1,0
4,7,71,4,1303,-13,2,1,1,57.7,5.4,0
1,11,67,4,941,10,0,3,0,54.3,5.4,1
3,12,49,1,2842,-25,0,0,1,85.3,1.6,1
4,3,87,3,1188,-5,0,1,1,84.9,8.2,0
1,6,71,2,3289,-17,2,3,0,76.0,3.2,0
2,9,20,1,81,14,1,3,1,63.7,9.6,1
3,1,35,4,1364,-11,3,3,0,30.5,9.8,1
2,11,33,3,845,27,2,0,0,43.3,12.6,0
1,17,91,2,394,5,1,2,1,56.4,-5.5,0
2,18,60,1,2442,-12,0,0,1,65.1,-1.7,0
2,13,1,4,993,-15,2,0,0,67.0,3.4,1
4,6,37,1,619,12,3,2,1,73.3,7.0,1
4,14,67,4,3487,-6,3,3,0,74.9,12.3,0
1,13,44,3,2695,11,0,2,0,19.2,16.2,0
2,1,65,1,2848,13,0,3,1,53.4,0.2,1
1,1,71,4,3533,-8,3,1,1,58.9,3.7,1
4,19,9,3,3264,27,3,1,1,60.3,7.2,0
2,17,86,2,1815,-19,0,0,0,48.8,5.2,1
4,8,68,4,2231,8,3,2,1,46.1,8.8,0
1,7,37,1,651,-2,3,0,0,23.2,0.7,0
3,2,46,3,3289,15,2,3,1,63.1,4.4,1
1,5,27,1,2130,5,2,1,0,40.4,12.2,0
3,2,59,3,2338,-22,1,3,0,33.3,11.0,1
1,2,72,3,1226,-11,3,0,0,51.8,15.7,0
1,17,53,4,1727,15,1,2,0,65.4,-2.7,0
1,15,59,1,103,-1,1,1,1,45.0,2.9,1
3,16,76,2,1922,3,0,1,1,41.7,1.9,1
3,2,73,3,1820,2,1,0,0,73.2,-0.1,1
3,8,77,2,2898,-19,2,3,0,64.0,6.5,0
1,12,93,3,2210,6,3,2,0,34.5,12.2,0
2,11,69,2,3487,25,3,2,1,44.6,1.6,0
2,6,23,3,345,8,0,1,1,73.8,2.9,1
4,8,25,1,196,-16,0,3,0,53.6,6.5,1
3,14,75,2,1413,20,0,3,1,64.3,16.0,0
1,17,11,3,46,2,3,1,0,47.2,7.1,0
1,19,27,1,2037,-27,3,1,0,53.9,14.4,1
2,14,82,4,207,-15,0,2,0,69.4,12.3,1
1,6,25,4,1197,3,2,2,0,52.7,5.2,0
2,18,73,2,2490,-8,2,1,1,39.7,13.0,0
4,12,71,4,2664,-8,3,0,1,44.6,9.3,0
1,15,39,4,1902,-18,2,3,1,69.7,5.3,1
3,8,29,3,66,-28,2,1,0,62.4,0.2,1
2,11,34,4,2970,-25,1,1,0,46.7,11.3,0
3,10,2,1,1710,0,1,1,1,94.6,11.2,1
3,14,58,3,1488,-4,1,3,0,64.4,5.0,0
3,2,42,4,3413,-11,1,0,1,59.9,-1.2,0
2,11,16,3,1111,-9,1,0,0,39.5,1.1,0
4,4,36,2,3001,23,1,3,0,39.9,7.2,0
2,4,12,2,3407,-20,0,2,0,48.5,3.4,0
1,16,3,4,3000,-25,3,0,0,64.5,3.9,1
1,11,65,2,3019,3,2,3,0,69.1,7.2,1
1,7,35,1,464,-23,0,2,1,39.5,1.5,0
2,13,20,3,637,8,1,0,0,18.6,4.7,0
4,1,36,2,466,27,1,1,0,63.6,1.4,0
1,18,80,1,3525,8,0,0,1,56.7,6.0,0
1,7,53,2,2581,-15,0,1,0,34.8,11.1,0
3,3,71,1,2739,23,0,1,0,87.7,-2.2,0
3,13,49,2,2712,-24,2,0,0,56.3,7.8,0
3,17,85,4,496,-17,0,3,1,72.3,5.9,1
1,19,17,4,760,-24,1,3,1,63.3,7.9,0
1,15,97,2,481,19,0,3,1,15.6,7.8,1
2,17,69,4,1019,-15,1,1,1,47.8,0.2,1
3,6,31,1,3502,25,1,2,1,59.6,1.7,1
3,15,90,1,2766,27,2,3,0,53.2,9.5,0
4,1,54,4,245,7,2,0,1,51.5,15.9,0
3,18,78,4,1362,-24,0,0,1,63.1,8.4,1
2,16,39,1,1961,21,0,2,0,43.8,-0.8,1
3,13,16,2,2504,14,3,3,0,70.5,15.6,1
2,18,46,2,868,14,0,2,1,56.2,12.6,0
1,10,55,3,1647,-19,1,3,0,55.6,8.9,0
3,7,10,1,1834,16,2,3,1,41.9,10.6,0
2,11,19,1,3341,-17,0,3,0,48.2,11.6,0
2,2,23,1,1872,-26,1,2,1,62.9,9.4,1
3,18,40,1,2727,-14,1,0,0,30.9,16.6,1
1,10,20,4,1945,-25,2,0,0,31.1,11.5,0
1,1,86,2,2314,-1,1,0,1,44.0,14.6,1
2,12,68,4,864,9,3,2,0,43.8,7.7,1
3,10,12,3,63,-28,0,0,1,51.5,1.3,0
4,19,32,3,1655,20,3,0,0,72.5,3.5,0
3,15,93,4,3341,-7,1,2,1,29.5,1.5,1
2,6,81,2,2291,1,0,2,1,71.6,9.4,0
2,1,34,4,2043,-9,1,3,0,62.2,0.6,1
2,9,27,2,328,-1,0,0,1,55.5,5.7,0
2,16,61,4,562,-9,2,3,1,41.4,9.5,1
3,14,72,3,1718,-7,3,0,0,76.0,5.8,0
4,17,49,4,2187,6,3,0,1,41.7,19.0,1
3,16,52,1,1263,4,0,0,1,50.2,6.4,1
2,10,55,1,2655,-11,2,2,1,28.1,11.0,0
2,16,60,3,27,-14,0,0,0,22.2,-3.2,1
1,16,62,2,3406,-11,1,1,0,89.4,8.8,0
4,2,33,4,647,0,3,3,1,86.5,17.2,0
4,3,9,3,1120,-12,3,1,0,64.2,8.1,1
1,5,63,4,999,-18,1,3,0,38.0,14.0,0
1,18,20,3,1264,-16,0,1,0,46.1,3.2,0
1,17,62,1,2946,8,0,0,1,69.0,10.7,0
4,1,74,1,2681,-16,3,2,1,50.3,6.2,0
1,18,75,1,893,-11,2,3,0,64.2,7.7,1
1,1,74,1,3382,-17,3,2,0,50.4,12.7,1
2,15,50,1,781,24,3,2,0,55.6,5.7,1
2,10,55,3,3514,-16,3,2,0,68.0,14.3,0
2,13,75,1,1091,-13,1,2,1,75.7,1.1,0
3,14,93,4,1972,10,3,2,0,40.3,6.8,0
1,17,96,1,2381,-24,0,1,1,47.4,2.3,1
1,14,5,2,1034,-16,1,0,0,52.3,-5.9,0
1,11,32,4,1491,11,3,2,1,60.8,3.0,1
3,11,89,2,683,25,0,3,1,59.9,-1.6,1
3,19,63,2,2582,18,3,2,0,69.7,9.4,1
2,15,43,4,26,6,3,0,1,56.8,4.3,1
4,12,60,1,2741,-28,2,3,0,61.9,2.6,1
3,12,90,2,3125,25,3,3,0,56.7,13.6,1
4,6,76,3,538,-2,0,0,1,63.2,8.9,1
4,17,46,1,3466,-12,1,1,0,46.7,17.6,0
2,14,72,4,415,6,0,3,1,56.3,5.5,1
3,3,76,2,2731,1,1,3,1,78.2,5.1,0
3,16,69,1,1896,-25,3,2,1,53.4,5.5,0
2,19,97,3,2808,26,2,1,0,53.1,8.1,1
3,14,44,3,3304,25,0,1,1,26.2,17.8,0
2,17,86,4,2260,19,0,2,1,73.3,14.9,0
1,15,18,3,995,-15,0,2,1,57.0,9.2,1
1,18,9,2,3193,-21,3,0,0,54.4,11.8,0
2,12,17,3,2592,1,0,3,0,88.7,-0.9,0
4,7,77,1,1226,-5,3,2,0,19.6,3.3,1
1,9,20,3,3096,-1,1,2,0,12.5,7.0,1
3,18,46,2,1850,-17,3,1,0,69.2,6.5,1
1,14,37,2,1145,-13,1,2,0,62.4,13.8,0
3,3,29,3,444,17,1,2,1,43.8,11.3,0
1,8,19,3,3268,6,2,2,0,62.4,6.7,1
2,2,70,1,2717,-4,1,3,1,46.6,7.2,1
4,18,68,1,2448,-25,1,0,0,16.1,7.0,0
2,8,43,3,3206,20,3,0,1,55.1,14.4,1
4,2,67,4,1566,3,2,3,0,89.3,3.4,0
1,18,58,1,276,13,1,1,0,49.2,5.9,1
1,17,14,1,2347,26,3,1,1,40.9,16.1,0
1,19,77,4,875,-5,1,3,1,59.0,1.9,0
1,7,36,2,1709,-23,1,3,0,64.7,11.4,0
2,10,81,1,2662,-9,0,1,0,51.9,10.9,1
4,10,4,3,1011,9,3,1,0,46.1,9.8,1
1,15,46,3,553,24,1,1,0,37.2,6.2,0
2,16,93,2,246,-11,2,0,1,45.6,14.7,0
1,11,44,3,1162,7,2,0,1,53.3,4.3,1
3,11,81,1,2555,10,1,2,1,67.9,18.5,1
3,3,41,3,128,7,0,0,1,64.5,1.5,0
1,4,69,3,3360,-13,0,3,0,46.9,12.7,0
2,13,67,2,1358,-14,1,1,0,49.6,8.6,0
1,9,25,1,878,-2,2,0,0,62.2,-7.6,1
2,3,93,2,3471,6,0,0,0,49.9,14.8,0
2,3,30,2,703,12,3,0,1,69.7,5.6,1
4,13,27,4,1533,3,1,0,1,28.4,2.5,0
1,17,18,1,3488,-12,1,2,0,63.1,6.8,0
3,5,29,2,1464,-20,0,1,1,50.6,9.0,0
4,11,97,2,1929,-22,1,2,1,71.1,4.9,0
1,6,64,2,3507,-21,1,0,1,68.5,6.7,0
4,16,61,1,165,-16,3,3,0,61.4,2.5,1
4,13,44,3,2221,3,0,3,1,27.2,4.4,1
2,7,24,4,2041,-11,3,2,0,32.5,10.3,1
2,9,5,3,331,18,0,2,0,38.9,14.9,0
3,11,74,4,214,9,1,3,0,50.3,6.3,0
3,16,8,4,3412,-10,1,1,0,44.9,0.6,0
4,10,18,4,3555,-16,0,0,1,34.6,2.9,1
4,13,60,4,2415,1,3,1,1,48.4,11.0,1
2,9,48,4,93,16,0,1,1,53.9,13.8,0
1,6,38,1,2444,-8,2,1,0,45.3,0.9,1
2,12,65,2,2406,-21,3,3,1,45.3,13.8,1
3,15,62,4,2608,1,3,0,1,58.8,4.8,1
4,19,30,1,1335,-15,1,2,1,67.9,8.0,1
2,2,74,3,1046,22,2,0,1,46.2,13.2,1
4,19,96,4,3213,-27,2,3,1,35.8,12.6,1
1,14,34,4,3540,18,2,1,1,56.6,10.1,1
3,6,79,3,502,16,3,0,0,66.9,3.5,1
2,8,58,2,2840,22,3,0,0,61.1,8.1,1
3,13,52,4,1837,23,2,1,1,38.4,1.0,0
2,6,42,4,555,-15,0,0,1,28.2,7.5,0
4,7,63,2,3502,-3,3,2,1,82.5,3.4,1
1,10,91,1,1834,2,3,3,1,46.4,1.1,1
4,14,17,4,714,-6,1,1,0,54.9,5.4,0
2,18,95,2,194,-25,2,3,1,76.1,6.4,0
3,17,21,2,83,8,2,0,0,90.7,10.0,1
2,5,67,2,28,-26,0,0,0,52.3,11.6,1
2,4,59,1,573,14,0,3,1,45.2,4.0,0
2,19,38,1,2424,-16,0,2,0,45.0,0.4,1
2,18,71,1,1864,-18,3,1,0,13.7,1.3,0
1,12,94,2,1118,-26,1,2,1,73.5,4.6,0
2,14,81,3,841,11,0,3,1,46.5,9.9,1
2,5,33,2,1295,-13,1,0,1,42.6,-3.9,0
3,12,40,1,698,24,3,3,0,63.0,0.2,0
2,14,52,4,2771,5,1,1,1,64.0,11.9,1
3,6,21,3,1192,1,0,0,1,93.0,12.8,0
2,14,93,3,1453,16,1,2,1,13.7,8.5,1
2,8,1,2,2898,26,2,0,1,69.9,0.2,0
3,11,60,1,2561,-28,2,0,1,26.5,9.9,0
3,1,27,1,203,9,2,0,1,46.2,6.1,1
4,3,40,2,2593,-24,2,2,1,45.0,6.0,1
2,12,16,3,3054,11,3,1,1,82.1,10.3,1
1,16,4,2,2561,-20,1,3,1,51.7,13.5,1
3,11,58,4,2812,24,0,2,0,55.2,7.0,0
2,16,78,1,1462,22,3,0,0,63.6,5.1,1
1,16,11,4,2747,-11,2,1,0,54.2,11.9,1
4,15,9,2,1719,-18,1,3,1,76.7,7.7,0
3,16,23,2,3523,22,2,1,0,37.3,8.9,1
3,15,9,2,1508,22,1,2,0,47.8,8.4,0
3,16,43,2,3134,-25,3,3,0,50.8,13.5,0
4,8,23,2,1051,17,1,2,0,67.7,16.9,1
3,8,49,3,3444,-18,1,0,0,40.6,11.9,0
3,10,62,2,43,-12,1,0,0,60.2,11.7,0
4,11,31,1,48,-22,2,1,1,65.6,6.9,0
3,13,88,2,344,11,0,3,0,35.0,3.9,1
3,11,50,1,3407,4,3,0,1,29.9,5.6,0
1,4,1,1,204,11,1,0,1,18.7,18.6,0
2,8,43,4,3040,24,2,0,0,44.5,7.3,1
2,12,67,3,1067,17,0,3,1,73.2,9.5,1
4,1,45,3,1388,-14,0,0,1,41.4,2.4,1
3,3,52,3,1942,-19,2,3,0,70.6,-1.9,1
3,18,73,1,2174,11,2,2,1,35.6,7.2,1
3,17,61,1,2317,-16,1,3,0,23.1,7.0,0
3,12,14,3,37,24,3,0,1,49.9,4.8,1
4,3,68,1,815,-8,2,1,0,46.0,6.4,1
1,5,13,1,2826,-13,1,1,0,93.0,8.3,0
4,15,65,4,1118,6,1,2,1,85.2,19.8,0
4,14,68,2,2110,9,3,3,0,73.1,1.1,1
1,5,82,4,3402,8,3,2,0,37.4,1.8,1
3,2,97,4,1508,17,1,1,1,60.1,7.2,0
2,18,11,3,1668,-15,1,1,1,62.9,-0.6,0
2,14,96,4,463,-11,1,0,0,101.1,-3.1,1
4,13,22,3,1594,-8,2,2,1,66.9,10.1,0
2,17,2,1,1370,25,0,0,1,43.5,10.1,0
4,9,83,1,2469,16,0,0,0,59.9,12.3,1
3,3,89,4,1068,14,1,3,1,36.9,15.6,0
4,1,7,4,2731,-3,3,3,1,79.3,11.8,0
3,19,45,3,3077,8,1,3,1,34.8,15.0,1
3,12,97,2,1178,5,2,3,0,56.4,11.4,0
1,15,70,4,482,27,0,1,1,58.3,12.0,1
4,8,45,1,1560,17,1,0,0,40.7,3.0,1
3,3,76,2,439,-6,3,0,1,50.1,17.8,1
2,16,35,2,999,-17,1,3,1,36.1,8.6,0
2,16,29,1,3235,10,2,1,0,45.8,2.1,0
1,16,44,1,2282,-18,0,1,1,36.6,7.5,1
2,10,85,3,2144,0,0,2,1,42.6,5.9,0
1,14,28,2,3437,-3,3,0,1,22.1,12.3,0
4,6,59,4,2473,9,0,3,1,71.5,12.5,1
2,6,81,2,736,-24,2,1,1,23.4,8.1,1
3,1,3,4,3276,27,2,3,0,41.7,12.1,1
4,4,61,1,3539,1,2,2,0,41.2,8.3,1
4,9,87,2,2750,-6,2,0,0,58.7,3.7,1
2,10,29,2,2612,8,2,0,0,41.9,12.0,1
1,9,16,2,432,5,3,1,0,66.6,11.1,1
3,9,77,2,3297,2,3,2,0,33.8,5.4,1
4,5,34,4,29,-5,2,0,0,74.8,-0.6,1
2,13,70,3,2088,19,0,0,0,72.0,8.4,0
1,9,49,1,668,8,2,0,1,51.3,5.4,1
3,11,58,2,2320,-14,3,2,0,75.5,10.3,1
3,12,37,1,2046,22,2,2,0,47.8,6.8,0
1,10,44,4,2735,-12,2,1,1,33.4,3.5,0
1,11,5,1,363,15,3,0,0,48.4,0.8,1
3,10,84,1,1679,-24,0,3,1,52.1,9.0,0
1,8,33,2,209,-9,1,1,0,60.4,19.5,1
1,10,21,3,2871,-24,0,2,0,65.1,2.1,1
2,13,5,3,1392,6,1,1,1,71.0,11.4,1
2,17,89,2,2411,1,1,2,0,40.6,-5.5,1
4,2,71,3,1058,-8,3,2,0,85.2,4.5,1
2,4,59,1,2552,-23,1,1,0,70.4,-0.1,1
4,3,53,2,3324,2,0,0,0,58.9,0.7,0
3,1,93,1,2054,-3,3,2,0,60.3,12.2,1
2,16,71,3,1263,-1,3,2,0,50.1,9.8,0
3,5,92,1,1081,-16,0,2,1,36.5,9.5,1
1,6,50,4,353,6,0,1,0,86.6,3.3,0
4,6,9,3,3258,10,0,2,1,56.1,11.4,0
2,17,26,3,2816,3,0,2,1,56.2,0.4,0
4,12,33,3,3429,-2,3,1,0,64.8,2.5,1
3,2,89,4,2444,-21,3,2,1,46.7,11.0,0
2,17,65,3,293,-2,1,0,1,41.3,9.3,1
2,19,18,4,1815,2,1,1,0,36.2,11.0,0
1,14,13,2,1062,23,1,1,1,62.4,5.4,0
3,10,45,2,2793,-9,3,0,1,61.1,8.4,1
1,19,54,3,324,7,0,0,0,42.1,8.7,1
3,1,42,3,3328,27,1,2,0,35.1,14.7,0
1,1,34,2,764,-8,1,2,1,65.2,1.7,1
1,15,61,2,137,-25,3,3,0,55.4,17.8,0
1,4,98,4,93,14,2,3,0,59.6,3.1,1
1,2,90,3,1204,7,3,1,1,45.6,2.2,1
4,2,20,1,957,10,0,2,1,68.2,3.8,0
4,9,76,1,1128,-7,0,0,1,20.7,7.2,1
4,13,11,4,2779,17,2,0,0,44.7,4.2,1
3,9,8,4,290,23,1,2,0,40.5,3.2,1
1,9,45,4,288,12,3,3,1,77.5,7.5,1
4,3,28,4,211,-21,0,0,0,63.8,8.4,1
4,6,24,4,2963,-15,0,1,0,54.9,7.3,0
1,18,61,3,3170,-3,2,3,1,73.2,2.3,0
4,6,80,4,1935,24,1,2,0,68.6,2.8,0
4,7,53,2,2069,24,1,3,1,54.4,12.5,0
2,17,2,2,2026,-12,1,1,1,25.9,8.4,0
3,2,98,3,1905,-6,2,2,0,59.6,15.1,1
4,2,64,4,94,18,3,0,0,16.7,3.1,0
2,18,43,1,2226,23,3,3,0,37.5,3.3,1
4,6,40,1,1507,27,1,3,0,20.7,5.6,1
2,5,78,2,3098,18,3,0,0,76.5,1.9,1
4,10,92,2,2698,0,1,1,0,43.0,4.2,1
1,1,7,3,3181,12,2,2,0,57.2,14.5,1
3,8,90,4,1779,11,1,2,0,56.7,10.6,0
